"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"2607","1.3.71.101","1.3.71",-16.34713669,-71.54629419,"2012-08-30",0,0.0126407357320077,0.0607968211671019,7,"#FFFFB2"
"2608","1.3.71.310","1.3.71",-16.34531415,-71.54747997,"2012-08-20",0,0.0126382422451895,0.0610369917916246,7,"#FFFFB2"
"2609","1.3.71.226","1.3.71",-16.34559692,-71.54564648,"2011-11-08",0,0.0126382011026743,0.0616685197507289,8,"#FFFFB2"
"2610","1.3.70.225A","1.3.70",-16.34674949,-71.54759125,"2012-08-20",0,0.0126359579534581,0.0609054386766837,7,"#FFFFB2"
"2611","1.3.49.171","1.3.49",-16.34822223,-71.54514547,"2012-08-21",0,0.0126356757730045,0.0601904943197752,7,"#FFFFB2"
"2612","1.3.70.68","1.3.70",-16.34925398,-71.55072948,"2012-08-30",0,0.0126320088152819,0.060195414241742,7,"#FFFFB2"
"2613","1.3.71.330","1.3.71",-16.34562612,-71.54690883,"2012-09-16",0,0.0126300251867352,0.0604991443498086,7,"#FFFFB2"
"2614","1.3.69.283","1.3.69",-16.35350197,-71.55141862,"2012-09-17",0,0.0126290576658819,0.060163846105893,7,"#FFFFB2"
"2615","1.3.49.42","1.3.49",-16.34454177,-71.54376389,"2012-08-21",0,0.0126274820316131,0.0606045362102013,7,"#FFFFB2"
"2616","1.3.49.21","1.3.49",-16.34556944,-71.54373658,"2012-08-23",0,0.0126262925650305,0.0600691074115855,7,"#FFFFB2"
"2617","1.3.70.29","1.3.70",-16.34955728,-71.54944874,"2016-09-28",0,0.0126247113990883,0.0603291216752071,3,"#FFFFB2"
"2618","1.3.49.155","1.3.49",-16.34767606,-71.54577876,"2012-08-24",0,0.0126223684714826,0.0606655026831711,7,"#FFFFB2"
"2619","1.3.49.97","1.3.49",-16.3463468,-71.54483859,"2012-08-21",0,0.012620709017069,0.060825025201518,7,"#FFFFB2"
"2620","1.3.70.312","1.3.70",-16.34843552,-71.54785636,"2011-12-06",0,0.0126192838324637,0.0591185104713207,8,"#FFFFB2"
"2621","1.3.49.72","1.3.49",-16.34644167,-71.54467342,"2012-08-22",0,0.0126192447711163,0.0605725102910843,7,"#FFFFB2"
"2622","1.3.71.178","1.3.71",-16.34704488,-71.54593763,"2012-10-30",0,0.0126187075053687,0.0610066020324235,7,"#FFFFB2"
"2623","1.3.69.84","1.3.69",-16.35559135,-71.55001313,"2012-09-07",0,0.0126171825306551,0.0599747766259802,7,"#FFFFB2"
"2624","1.3.70.171","1.3.70",-16.34773443,-71.54981783,"2018-05-22",0,0.0126162698257654,0.0606907963621247,1,"#FFFFB2"
"2625","1.3.72.26","1.3.72",-16.34525917,-71.54798211,"2012-08-07",0,0.0126130660641353,0.0608844428479423,7,"#FFFFB2"
"2626","1.3.71.63","1.3.71",-16.34836589,-71.54704892,"2018-05-21",0,0.0126122258713044,0.060580097201096,1,"#FFFFB2"
"2627","1.3.71.204","1.3.71",-16.34621166,-71.54581722,"2011-11-07",0,0.0126094195538921,0.061068504918389,8,"#FFFFB2"
"2628","1.3.69.149","1.3.69",-16.35519859,-71.55198364,"2016-09-16",0,0.012609191361055,0.0598028812124898,3,"#FFFFB2"
"2629","1.3.49.156","1.3.49",-16.34768881,-71.54570913,"2012-08-20",0,0.0126079474117867,0.0605956871166322,7,"#FFFFB2"
"2630","1.3.49.240","1.3.49",-16.34894284,-71.54593057,"2012-08-29",0,0.0126068544369892,0.0606136165344693,7,"#FFFFB2"
"2631","1.3.71.295","1.3.71",-16.3460909,-71.54787367,"2012-08-17",0,0.0126062241738587,0.0608131530157486,7,"#FFFFB2"
"2632","1.3.49.23","1.3.49",-16.34567432,-71.54377456,"2012-08-27",0,0.0126023775253589,0.0600413934666687,7,"#FFFFB2"
"2633","1.3.71.95","1.3.71",-16.34763621,-71.54634186,"2012-08-17",0,0.0125986539364847,0.0603062676855226,7,"#FFFFB2"
"2634","1.3.70.292","1.3.70",-16.34785899,-71.54860822,"2012-10-28",0,0.0125979164781812,0.0611397365026597,7,"#FFFFB2"
"2635","1.3.72.32","1.3.72",-16.34488783,-71.54769376,"2012-08-07",0,0.0125963278855239,0.0606793959874065,7,"#FFFFB2"
"2636","1.3.49.176","1.3.49",-16.34840776,-71.54573767,"2012-08-20",0,0.0125937953026988,0.0609683441333113,7,"#FFFFB2"
"2637","1.3.69.310","1.3.69",-16.35255065,-71.55090019,"2012-09-18",0,0.0125937578328851,0.0606025138560936,7,"#FFFFB2"
"2638","1.3.70.301","1.3.70",-16.34801257,-71.54815156,"2011-12-02",0,0.0125935118374824,0.0607978939129664,8,"#FFFFB2"
"2639","1.3.69.330","1.3.69",-16.35170645,-71.55089974,"2012-09-12",0,0.012591539079013,0.0600231649625474,7,"#FFFFB2"
"2640","1.3.71.343","1.3.71",-16.34506956,-71.54639752,"2012-08-13",0,0.0125902682349484,0.0596488355680133,7,"#FFFFB2"
"2641","1.3.71.64","1.3.71",-16.34842197,-71.54708958,"2012-08-08",0,0.0125901561215729,0.060401894914404,7,"#FFFFB2"
"2642","1.3.72.27","1.3.72",-16.34518818,-71.54794796,"2011-10-27",0,0.0125895125478488,0.060802649562832,8,"#FFFFB2"
"2643","1.3.69.792","1.3.69",-16.35033086,-71.54897384,"2012-09-17",0,0.0125881323200456,0.0601677787347476,7,"#FFFFB2"
"2644","1.3.71.411","1.3.71",-16.34442986,-71.54560503,"2011-11-09",0,0.0125841419401327,0.0604245864867104,8,"#FFFFB2"
"2645","1.3.71.449","1.3.71",-16.34533507,-71.54509543,"2012-08-10",0,0.0125837665052569,0.0617864958877007,7,"#FFFFB2"
"2646","1.3.71.238","1.3.71",-16.34553807,-71.54626181,"2016-09-27",0,0.0125818761663558,0.0610629511749925,3,"#FFFFB2"
"2647","1.3.69.681","1.3.69",-16.35104023,-71.54902092,"2016-10-06",0,0.0125814102003664,0.0604579065986421,3,"#FFFFB2"
"2648","1.3.69.679","1.3.69",-16.35123809,-71.5491034,"2012-09-18",0,0.0125794289513762,0.0602523981766996,7,"#FFFFB2"
"2649","1.3.71.319","1.3.71",-16.34518521,-71.54712467,"2012-08-14",0,0.0125793789389405,0.0602781617578978,7,"#FFFFB2"
"2650","1.3.69.159","1.3.69",-16.35415127,-71.55184113,"2012-10-28",0,0.0125769522057669,0.0596385977144914,7,"#FFFFB2"
