"","X","UNICODE","codeLoc","LATITUDE","LONGITUDE","check","recent_insp","condition","probability","uncertainty","recentinsp","not_sprayed","group_num","order","color"
"434",434,"1.8.10.166","1.8.10",-16.44640567,-71.52146329,0,"2007-04-23",1,0.0716474776165255,0.134046608694593,11,0,20,5,"gray"
"357",357,"1.8.10.164","1.8.10",-16.44655269,-71.52153974,0,"2007-04-19",1,0.0694745668981715,0.130013923128763,10,0,20,6,"gray"
"376",376,"1.8.10.167","1.8.10",-16.44638883,-71.52137658,0,"2007-04-23",1,0.0680345626858455,0.125963225745098,11,0,20,7,"gray"
"433",433,"1.8.10.165","1.8.10",-16.4464256,-71.52156275,0,"2007-04-19",1,0.0672441149178638,0.125475337402182,10,0,20,8,"gray"
"1534",1534,"1.8.6.84","1.8.6",-16.44750369,-71.51346924,0,NA,0,0.131207672253692,0.200638972414736,51,1,21,1,"blue"
"1531",1531,"1.8.6.77","1.8.6",-16.44805527,-71.51366876,0,NA,0,0.125767693780751,0.194816239206187,51,1,21,2,"gray"
"1524",1524,"1.8.6.64","1.8.6",-16.44831597,-71.51368991,0,NA,0,0.120345228367654,0.186772441038544,51,1,21,3,"gray"
"1532",1532,"1.8.6.78","1.8.6",-16.44807373,-71.5135836,0,NA,0,0.11560278216974,0.178147068342815,51,1,21,4,"gray"
"1525",1525,"1.8.6.65","1.8.6",-16.44825728,-71.51386388,0,"2007-12-06",1,0.0750275410826916,0.144450226308698,49,0,21,5,"gray"
"1440",1440,"1.8.6.66","1.8.6",-16.44819069,-71.51403337,0,"2007-12-06",1,0.071927924507834,0.13787536736522,49,0,21,6,"gray"
"1530",1530,"1.8.6.76","1.8.6",-16.44797846,-71.5137473,0,"2007-12-06",1,0.0678147296553253,0.129824338607154,49,0,21,7,"gray"
"1430",1430,"1.8.6.79","1.8.6",-16.44810629,-71.51348758,0,"2007-12-06",1,0.0674856056091392,0.129615847656197,49,0,21,8,"gray"
"1431",1431,"1.8.6.80","1.8.6",-16.44815936,-71.51340304,0,"2007-12-11",1,0.067189130050674,0.129210031959735,52,0,21,9,"gray"
"1529",1529,"1.8.6.75","1.8.6",-16.44793762,-71.51385123,0,"2007-07-25",1,0.0653716588386316,0.124648792400933,51,0,21,10,"gray"
"1203",1203,"1.8.5.298","1.8.5",-16.44998854,-71.51255737,0,NA,0,0.130839182345642,0.200665584348401,37,1,22,1,"blue"
"1054",1054,"1.8.5.299","1.8.5",-16.45026214,-71.51247263,0,"2007-06-14",1,0.0763249520241553,0.146147806705583,33,0,22,2,"gray"
"1059",1059,"1.8.5.307","1.8.5",-16.45033043,-71.51266433,0,"2007-06-06",1,0.072776725511179,0.139808145316926,27,0,22,3,"gray"
"1091",1091,"1.8.5.302","1.8.5",-16.45014621,-71.51281255,0,"2007-06-08",1,0.0720647560181771,0.138359685810242,29,0,22,4,"gray"
"1284",1284,"1.8.5.305","1.8.5",-16.45029376,-71.51287302,0,"2007-01-20",1,0.0717817408945584,0.137964411586002,31,0,22,5,"gray"
"1060",1060,"1.8.5.309","1.8.5",-16.45050999,-71.51255169,0,"2007-01-05",1,0.0704014908224881,0.134911093175408,29,0,22,6,"gray"
"1062",1062,"1.8.5.313","1.8.5",-16.45085012,-71.5126303,0,"2007-01-05",1,0.0700399012351023,0.133828431806532,29,0,22,7,"gray"
"1285",1285,"1.8.5.312","1.8.5",-16.45075543,-71.51260774,0,"2007-01-20",1,0.0696264959251877,0.133152837219859,29,0,22,8,"gray"
"1056",1056,"1.8.5.301","1.8.5",-16.45018197,-71.51268502,0,"2007-06-06",1,0.0691069738171581,0.132268619189107,27,0,22,9,"gray"
"1093",1093,"1.8.5.308","1.8.5",-16.45039078,-71.51254484,0,"2007-06-06",1,0.0690021546575243,0.132071026251563,27,0,22,10,"gray"
"1055",1055,"1.8.5.300","1.8.5",-16.45023024,-71.51262526,0,"2007-06-13",1,0.0688175929002686,0.131662061580092,32,0,22,11,"gray"
"1058",1058,"1.8.5.306","1.8.5",-16.45031775,-71.51280502,0,"2007-06-13",1,0.0684158954001405,0.131154528234883,32,0,22,12,"gray"
"1095",1095,"1.8.5.314","1.8.5",-16.45092323,-71.51267029,0,"2007-06-08",1,0.0661659743733824,0.125768660413643,29,0,22,13,"gray"
"1094",1094,"1.8.5.310","1.8.5",-16.45058962,-71.51255888,0,"2007-01-08",1,0.066009738662504,0.125915723602401,33,0,22,14,"gray"
"1061",1061,"1.8.5.311","1.8.5",-16.45066097,-71.51258099,0,"2007-06-08",1,0.0656241542011617,0.125063992249073,29,0,22,15,"gray"
"244",244,"1.8.10.58","1.8.10",-16.44673929,-71.51955422,0,NA,0,0.130780504450467,0.194541955111476,12,1,23,1,"blue"
"411",411,"1.8.10.45","1.8.10",-16.44697189,-71.51950729,0,"2007-04-11",1,0.0783781949436503,0.146986083925435,4,0,23,2,"gray"
"446",446,"1.8.10.48","1.8.10",-16.44684995,-71.51977749,0,"2007-04-24",1,0.0783442286456589,0.145474107433602,12,0,23,3,"gray"
"418",418,"1.8.10.57","1.8.10",-16.44670421,-71.51963928,0,"2007-04-11",1,0.07757535425941,0.143543475830048,4,0,23,4,"gray"
"413",413,"1.8.10.47","1.8.10",-16.4468853,-71.51965699,0,"2007-04-12",2,0.0758979307128829,0.139534917348394,5,0,23,5,"gray"
"412",412,"1.8.10.46","1.8.10",-16.44692959,-71.5195863,0,"2007-04-23",1,0.0747607908466247,0.13851822684416,11,0,23,6,"gray"
"470",470,"1.8.10.59","1.8.10",-16.44678809,-71.51947554,0,"2007-04-11",1,0.0731924612817082,0.135733971675126,4,0,23,7,"gray"
"452",452,"1.8.10.60","1.8.10",-16.44683638,-71.51939882,0,"2007-04-11",1,0.0725225279193761,0.135398401361891,4,0,23,8,"gray"
"450",450,"1.8.10.56","1.8.10",-16.44669206,-71.51973056,0,"2006-09-14",1,0.0718661353278887,0.132729221736067,12,0,23,9,"gray"
"453",453,"1.8.10.61","1.8.10",-16.44689035,-71.5193263,0,"2007-04-11",1,0.0714810829349481,0.13440855592536,4,0,23,10,"gray"
"410",410,"1.8.10.44","1.8.10",-16.44703142,-71.51943203,0,"2007-04-16",1,0.0710391122870266,0.134095109118787,7,0,23,11,"gray"
"51",51,"1.8.1.55","1.8.1",-16.45511757,-71.51497769,0,NA,0,0.130613616150002,0.197216814126799,1,1,24,1,"blue"
"52",52,"1.8.1.56","1.8.1",-16.4548336,-71.51500988,0,NA,0,0.129269690558263,0.195072412879193,1,1,24,2,"gray"
"50",50,"1.8.1.54","1.8.1",-16.45505219,-71.51505201,0,NA,0,0.126832011071809,0.191116723706071,1,1,24,3,"gray"
"47",47,"1.8.1.51","1.8.1",-16.45484014,-71.51525064,0,NA,0,0.12621339505378,0.190096262444759,1,1,24,4,"gray"
"46",46,"1.8.1.50","1.8.1",-16.45477487,-71.51532828,0,NA,0,0.125494442829915,0.188913302357638,1,1,24,5,"gray"
"49",49,"1.8.1.53","1.8.1",-16.45496496,-71.51511009,0,NA,0,0.124660508408355,0.187561959526675,1,1,24,6,"gray"
"48",48,"1.8.1.52","1.8.1",-16.4548922,-71.51517178,0,NA,0,0.12456110250086,0.187394204902927,1,1,24,7,"gray"
"57",57,"1.8.3.1","1.8.3",-16.45140317,-71.51002955,0,NA,0,0.130592241653351,0.197280871001787,1,1,25,1,"blue"
"68",68,"1.8.3.2","1.8.3",-16.45152766,-71.50990686,0,NA,0,0.128400109070368,0.193750737856152,1,1,25,2,"gray"
"79",79,"1.8.3.3","1.8.3",-16.4514809,-71.50975867,0,NA,0,0.127797807463069,0.192737011748167,1,1,25,3,"gray"
"103",103,"1.8.3.8","1.8.3",-16.45114127,-71.50987494,0,NA,0,0.127573761795583,0.192357244872585,1,1,25,4,"gray"
"102",102,"1.8.3.7","1.8.3",-16.4512314,-71.50986015,0,NA,0,0.123702678436746,0.186032543081607,1,1,25,5,"gray"
"90",90,"1.8.3.4","1.8.3",-16.45140257,-71.50978775,0,NA,0,0.122770179227067,0.184494721623299,1,1,25,6,"gray"
"100",100,"1.8.3.5","1.8.3",-16.45134839,-71.50979921,0,NA,0,0.121414863378553,0.182233799331172,1,1,25,7,"gray"
"101",101,"1.8.3.6","1.8.3",-16.45128984,-71.50983144,0,NA,0,0.120898519068056,0.181370068159279,1,1,25,8,"gray"
"907",907,"1.8.7.130","1.8.7",-16.4480952,-71.51564363,0,NA,0,0.130578544213876,0.190794271251873,44,1,26,1,"blue"
"1401",1401,"1.8.6.159","1.8.6",-16.44792306,-71.51541016,0,"2007-12-11",2,0.0967095952649542,0.168149590011793,52,0,26,2,"gray"
"847",847,"1.8.7.129","1.8.7",-16.44799722,-71.51562142,0,"2018-11-13",2,0.085000831500757,0.151620158886763,65,0,26,3,"gray"
"845",845,"1.8.7.127","1.8.7",-16.44783144,-71.51557288,0,"2007-07-19",1,0.0834716628451571,0.147759699089777,43,0,26,4,"gray"
"846",846,"1.8.7.128","1.8.7",-16.44791229,-71.51559561,0,"2007-07-19",2,0.0811757105299918,0.143323857321543,43,0,26,5,"gray"
"848",848,"1.8.7.131","1.8.7",-16.44818027,-71.51566425,0,"2007-07-19",1,0.0709385220502474,0.13070976158132,43,0,26,6,"gray"
"89",89,"1.8.3.39","1.8.3",-16.45104816,-71.50891874,0,NA,0,0.130536399253292,0.19704838340469,1,1,27,1,"blue"
"93",93,"1.8.3.42","1.8.3",-16.4510999,-71.50867047,0,NA,0,0.126487010752337,0.190507456543619,1,1,27,2,"gray"
"95",95,"1.8.3.44","1.8.3",-16.45116305,-71.50880311,0,NA,0,0.125555742712313,0.188988287625291,1,1,27,3,"gray"
"94",94,"1.8.3.43","1.8.3",-16.45111979,-71.50874157,0,NA,0,0.123079830941592,0.18490480274185,1,1,27,4,"gray"
"96",96,"1.8.3.45","1.8.3",-16.45118186,-71.50887265,0,NA,0,0.1225782519331,0.184073774318148,1,1,27,5,"gray"
"24",24,"1.8.1.30","1.8.1",-16.45350279,-71.51611882,0,NA,0,0.130533686351712,0.197030577149732,1,1,28,1,"blue"
"54",54,"1.8.1.7","1.8.1",-16.45307999,-71.51599127,0,NA,0,0.126194731290017,0.190023902892254,1,1,28,2,"gray"
"1",1,"1.8.1.1","1.8.1",-16.45335521,-71.51625249,0,NA,0,0.124798598680182,0.187739426025423,1,1,28,3,"gray"
"12",12,"1.8.1.2","1.8.1",-16.45330908,-71.51620379,0,NA,0,0.123251023504959,0.185184988530046,1,1,28,4,"gray"
"45",45,"1.8.1.5","1.8.1",-16.45316109,-71.51607593,0,NA,0,0.122551269304338,0.184023605140081,1,1,28,5,"gray"
"53",53,"1.8.1.6","1.8.1",-16.45312605,-71.51603056,0,NA,0,0.120825873261701,0.181146736475983,1,1,28,6,"gray"
"34",34,"1.8.1.4","1.8.1",-16.45321153,-71.5161237,0,NA,0,0.118846152280158,0.177810066134748,1,1,28,7,"gray"
"23",23,"1.8.1.3","1.8.1",-16.45325317,-71.51615842,0,NA,0,0.118829227361454,0.177780689460792,1,1,28,8,"gray"
"1515",1515,"1.8.6.25","1.8.6",-16.44921161,-71.51403788,0,NA,0,0.13044542409948,0.199046423500151,51,1,29,1,"blue"
"1509",1509,"1.8.6.16","1.8.6",-16.44888898,-71.51459902,0,NA,0,0.128986891931298,0.193496533443194,51,1,29,2,"gray"
"1352",1352,"1.8.6.14","1.8.6",-16.44899942,-71.51433706,0,"2007-07-16",1,0.0790079192008597,0.147162844553692,42,0,29,3,"gray"
"1351",1351,"1.8.6.13","1.8.6",-16.44917331,-71.51442005,0,"2007-07-16",1,0.0783304795312492,0.146895409199981,42,0,29,4,"gray"
"1349",1349,"1.8.6.11","1.8.6",-16.44909936,-71.51459746,0,"2007-07-16",1,0.0776568102152798,0.142890959966538,42,0,29,5,"gray"
"1462",1462,"1.8.6.17","1.8.6",-16.44886634,-71.51469607,0,"2007-12-06",1,0.0758929388266615,0.142060966964223,49,0,29,6,"gray"
"1397",1397,"1.8.6.15","1.8.6",-16.44896905,-71.51443966,0,"2007-12-05",1,0.0752921471624286,0.140045277936751,48,0,29,7,"gray"
"1350",1350,"1.8.6.12","1.8.6",-16.44913731,-71.51451516,0,"2007-07-16",1,0.0747705427113111,0.138786557577995,42,0,29,8,"gray"
"1186",1186,"1.8.5.228","1.8.5",-16.44936282,-71.51225042,0,NA,0,0.130182233083739,0.19091948982483,37,1,30,1,"blue"
"1185",1185,"1.8.5.227","1.8.5",-16.44945069,-71.51217051,0,"2007-06-13",2,0.0882937313465755,0.159307645856541,32,0,30,2,"gray"
"1183",1183,"1.8.5.225","1.8.5",-16.44950494,-71.51185861,0,"2007-06-12",1,0.0848048632538335,0.15420403823966,31,0,30,3,"gray"
"1184",1184,"1.8.5.226","1.8.5",-16.44948043,-71.51208433,0,"2007-06-12",1,0.0815796564155442,0.147548128238063,31,0,30,4,"gray"
"1142",1142,"1.8.5.246","1.8.5",-16.44942601,-71.51186518,0,"2007-06-24",2,0.081377676037944,0.147247655012207,37,0,30,5,"gray"
"1139",1139,"1.8.5.242","1.8.5",-16.449161,-71.51204025,0,"2007-06-13",1,0.0776082573601862,0.144755181825433,32,0,30,6,"gray"
"1234",1234,"1.8.5.245","1.8.5",-16.44935742,-71.51190683,0,"2007-06-13",1,0.076298330270137,0.138646341617335,32,0,30,7,"gray"
"1141",1141,"1.8.5.244","1.8.5",-16.4493059,-71.51192758,0,"2007-06-08",1,0.0747828744066121,0.136639575865146,29,0,30,8,"gray"
"1140",1140,"1.8.5.243","1.8.5",-16.44922405,-71.51199144,0,"2007-06-13",1,0.074224771325171,0.137101320182199,32,0,30,9,"gray"
"1274",1274,"1.8.5.229","1.8.5",-16.44928121,-71.51230574,0,"2007-06-15",1,0.0741394085739508,0.137116386971977,34,0,30,10,"gray"
"1187",1187,"1.8.5.229A","1.8.5",-16.44924769,-71.51227396,0,"2007-06-15",1,0.0737680988342292,0.136753767778211,34,0,30,11,"gray"
"60",60,"1.8.3.12","1.8.3",-16.45127736,-71.50958462,0,NA,0,0.12998540650146,0.196196374466792,1,1,31,1,"blue"
"61",61,"1.8.3.13","1.8.3",-16.45138433,-71.5095548,0,NA,0,0.129749412935183,0.195820492609531,1,1,31,2,"gray"
"62",62,"1.8.3.14","1.8.3",-16.45136418,-71.50945099,0,NA,0,0.123068408518864,0.184918457249423,1,1,31,3,"gray"
"64",64,"1.8.3.16","1.8.3",-16.45124774,-71.50941909,0,NA,0,0.12269459575177,0.184291594498599,1,1,31,4,"gray"
"63",63,"1.8.3.15","1.8.3",-16.45135707,-71.50937238,0,NA,0,0.12233794713051,0.183701012309908,1,1,31,5,"gray"
"73",73,"1.8.3.24","1.8.3",-16.45074485,-71.50907941,0,NA,0,0.129406125426763,0.195232544195109,1,1,32,1,"blue"
"80",80,"1.8.3.30","1.8.3",-16.45090197,-71.50906688,0,NA,0,0.128644526991978,0.194009572830461,1,1,32,2,"gray"
"72",72,"1.8.3.23","1.8.3",-16.45079652,-71.50917571,0,NA,0,0.12507001340371,0.188189614064624,1,1,32,3,"gray"
"81",81,"1.8.3.31","1.8.3",-16.45093044,-71.50913192,0,NA,0,0.123151284818438,0.185023939144835,1,1,32,4,"gray"
"86",86,"1.8.3.36","1.8.3",-16.45115446,-71.509119,0,NA,0,0.129097622754799,0.194738379372662,1,1,33,1,"blue"
"88",88,"1.8.3.38","1.8.3",-16.45109518,-71.50898486,0,NA,0,0.126607839947783,0.190705216800647,1,1,33,2,"gray"
"97",97,"1.8.3.46","1.8.3",-16.45121208,-71.50894759,0,NA,0,0.123941929008537,0.186333682033339,1,1,33,3,"gray"
"87",87,"1.8.3.37","1.8.3",-16.45111884,-71.5090495,0,NA,0,0.12390656322543,0.186274177448295,1,1,33,4,"gray"
"98",98,"1.8.3.47","1.8.3",-16.45124633,-71.50901189,0,NA,0,0.123692023801509,0.185921238384199,1,1,33,5,"gray"
"99",99,"1.8.3.48","1.8.3",-16.45126519,-71.50908295,0,NA,0,0.121906695053343,0.182960542405462,1,1,33,6,"gray"
"31",31,"1.8.1.37","1.8.1",-16.45397194,-71.5162051,0,NA,0,0.129077340712379,0.194704655659081,1,1,34,1,"blue"
"28",28,"1.8.1.34","1.8.1",-16.45379306,-71.51640747,0,NA,0,0.128738499883327,0.194151173713905,1,1,34,2,"gray"
"26",26,"1.8.1.32","1.8.1",-16.4536544,-71.51625001,0,NA,0,0.127619003540104,0.192342559315616,1,1,34,3,"gray"
"25",25,"1.8.1.31","1.8.1",-16.45359546,-71.51619537,0,NA,0,0.125364070621608,0.188667224823847,1,1,34,4,"gray"
"30",30,"1.8.1.36","1.8.1",-16.45392275,-71.51628489,0,NA,0,0.124921767987714,0.187942978764927,1,1,34,5,"gray"
"29",29,"1.8.1.35","1.8.1",-16.45386443,-71.51634111,0,NA,0,0.123972644473222,0.186378606243509,1,1,34,6,"gray"
"27",27,"1.8.1.33","1.8.1",-16.45372592,-71.51631693,0,NA,0,0.123777722659679,0.186056844079774,1,1,34,7,"gray"
"1475",1475,"1.8.6.108","1.8.6",-16.44744365,-71.51422056,0,NA,0,0.128771559901874,0.200462752941926,51,1,35,1,"blue"
"1537",1537,"1.8.6.95","1.8.6",-16.44738245,-71.51406579,0,"2018-11-19",0,0.118851393150019,0.185132696311933,68,1,35,2,"gray"
"1483",1483,"1.8.6.118","1.8.6",-16.44710663,-71.51432411,0,"2018-11-19",0,0.117157901518607,0.183622324335178,68,1,35,3,"gray"
"1538",1538,"1.8.6.96","1.8.6",-16.4472153,-71.51409002,0,NA,0,0.112152543069836,0.174479125849898,51,1,35,4,"gray"
"1484",1484,"1.8.6.119","1.8.6",-16.44719384,-71.51431345,0,NA,0,0.110869380814569,0.172472634523951,51,1,35,5,"gray"
"1539",1539,"1.8.6.97","1.8.6",-16.44709018,-71.51413272,0,"2007-12-06",1,0.0720511469101521,0.140342057251,49,0,35,6,"gray"
"1482",1482,"1.8.6.117","1.8.6",-16.4469816,-71.51435086,0,"2007-12-07",1,0.0709411215833118,0.138776160344197,50,0,35,7,"gray"
"1481",1481,"1.8.6.116","1.8.6",-16.44683805,-71.5144078,0,"2007-12-11",1,0.0671594469122418,0.131011158345676,52,0,35,8,"gray"
"1468",1468,"1.8.6.98A","1.8.6",-16.44692056,-71.51415862,0,"2007-12-06",1,0.0661779062176789,0.128302466445545,49,0,35,9,"gray"
"1540",1540,"1.8.6.98","1.8.6",-16.44697586,-71.51415012,0,"2007-12-06",1,0.0653809445611531,0.126750232395257,49,0,35,10,"gray"
"1452",1452,"1.8.6.120","1.8.6",-16.44728831,-71.51428876,0,"2007-12-07",1,0.0632153073040352,0.121972530764055,50,0,35,11,"gray"
"22",22,"1.8.1.29","1.8.1",-16.45279876,-71.51538116,0,NA,0,0.128306439580559,0.193438042893252,1,1,36,1,"blue"
"20",20,"1.8.1.27","1.8.1",-16.45263867,-71.51522203,0,NA,0,0.124470950375232,0.187180890987951,1,1,36,2,"gray"
"21",21,"1.8.1.28","1.8.1",-16.45273486,-71.51532652,0,NA,0,0.1241321088711,0.186626617874667,1,1,36,3,"gray"
"9",9,"1.8.1.17","1.8.1",-16.45260167,-71.51553873,0,NA,0,0.123964116843065,0.186365796329807,1,1,36,4,"gray"
"7",7,"1.8.1.15","1.8.1",-16.45270305,-71.51563399,0,NA,0,0.122780765787191,0.184405896456446,1,1,36,5,"gray"
"8",8,"1.8.1.16","1.8.1",-16.4526552,-71.51559027,0,NA,0,0.122059499474264,0.183205923150022,1,1,36,6,"gray"
"19",19,"1.8.1.26","1.8.1",-16.45257961,-71.51516717,0,NA,0,0.119016439083561,0.178079120668272,1,1,36,7,"gray"
"10",10,"1.8.1.18","1.8.1",-16.45256045,-71.51550179,0,NA,0,0.118749368993312,0.177645247670478,1,1,36,8,"gray"
"11",11,"1.8.1.19","1.8.1",-16.45251439,-71.51547544,0,NA,0,0.117609442752894,0.17570919492824,1,1,36,9,"gray"
"1180",1180,"1.8.5.210","1.8.5",-16.45001472,-71.51176201,0,NA,0,0.127851765933384,0.195302216526125,33,1,37,1,"blue"
"1270",1270,"1.8.5.200","1.8.5",-16.45017035,-71.51188707,0,"2007-01-20",1,0.0775313498245127,0.144756067064444,37,0,37,2,"gray"
"1272",1272,"1.8.5.203","1.8.5",-16.45023303,-71.51163219,0,"2007-06-12",1,0.0774198367980671,0.141212436885779,31,0,37,3,"gray"
"1243",1243,"1.8.5.202","1.8.5",-16.45020509,-71.51172758,0,"2007-06-12",1,0.0768257223476276,0.141798744830074,31,0,37,4,"gray"
"1246",1246,"1.8.5.207","1.8.5",-16.45007603,-71.51151472,0,"2007-06-14",1,0.0762351027037974,0.143246060564382,33,0,37,5,"gray"
"1271",1271,"1.8.5.201","1.8.5",-16.45018909,-71.5118074,0,"2007-06-13",1,0.0735677817594627,0.136307648107902,32,0,37,6,"gray"
"1247",1247,"1.8.5.208","1.8.5",-16.45006619,-71.51159276,0,"2007-06-14",1,0.0732295156216637,0.137915413570349,33,0,37,7,"gray"
"1179",1179,"1.8.5.209","1.8.5",-16.45002168,-71.51166656,0,"2007-06-14",1,0.0715767020900791,0.1352555469365,33,0,37,8,"gray"
"1269",1269,"1.8.5.199","1.8.5",-16.45015426,-71.5119711,0,"2007-06-12",1,0.0715100622790513,0.133298324530502,31,0,37,9,"gray"
"1248",1248,"1.8.5.211","1.8.5",-16.44998302,-71.51183425,0,"2007-01-16",1,0.0713826987511062,0.135459498211658,37,0,37,10,"gray"
"1154",1154,"1.8.5.271","1.8.5",-16.4486896,-71.51286722,0,NA,0,0.12709806039272,0.196575758760258,37,1,38,1,"blue"
"1144",1144,"1.8.5.248","1.8.5",-16.44869769,-71.51260466,0,"2007-06-12",1,0.073984920348034,0.141992642045788,31,0,38,2,"gray"
"1082",1082,"1.8.5.272","1.8.5",-16.44883936,-71.51280595,0,"2007-06-12",1,0.0736421577598911,0.141251017092255,31,0,38,3,"gray"
"1281",1281,"1.8.5.273","1.8.5",-16.44895478,-71.51281442,0,"2007-06-24",1,0.0706962121681984,0.135214677359274,37,0,38,4,"gray"
"1282",1282,"1.8.5.274","1.8.5",-16.44902365,-71.51284048,0,"2007-06-14",1,0.0706941715598195,0.135043381337367,33,0,38,5,"gray"
"1083",1083,"1.8.5.275","1.8.5",-16.44910017,-71.51284896,0,"2007-06-06",1,0.0694797237566358,0.132256553735928,27,0,38,6,"gray"
"1275",1275,"1.8.5.249","1.8.5",-16.4486315,-71.51267867,0,"2007-06-24",1,0.0690160707750126,0.132316191797412,37,0,38,7,"gray"
"38",38,"1.8.1.43","1.8.1",-16.45434741,-71.51578578,0,NA,0,0.126994493506147,0.1913424604671,1,1,39,1,"blue"
"35",35,"1.8.1.40","1.8.1",-16.45416797,-71.51599311,0,NA,0,0.126911999002382,0.191202584974916,1,1,39,2,"gray"
"36",36,"1.8.1.41","1.8.1",-16.45422144,-71.51593005,0,NA,0,0.126813500986958,0.19104336227491,1,1,39,3,"gray"
"32",32,"1.8.1.38","1.8.1",-16.45404012,-71.51614026,0,NA,0,0.12615203668445,0.189962289211514,1,1,39,4,"gray"
"33",33,"1.8.1.39","1.8.1",-16.45410713,-71.51607189,0,NA,0,0.125716620968001,0.189251533645989,1,1,39,5,"gray"
"37",37,"1.8.1.42","1.8.1",-16.45429119,-71.51585761,0,NA,0,0.125398577685601,0.188733946863625,1,1,39,6,"gray"
"1189",1189,"1.8.5.231","1.8.5",-16.4491231,-71.51237312,0,NA,0,0.126772647460997,0.191763235297656,37,1,40,1,"blue"
"1190",1190,"1.8.5.232","1.8.5",-16.44906095,-71.51241364,0,NA,0,0.124786709653426,0.189373287261392,37,1,40,2,"gray"
"1137",1137,"1.8.5.240","1.8.5",-16.44899958,-71.51213301,0,NA,0,0.121691398728766,0.183852141302335,37,1,40,3,"gray"
"1196",1196,"1.8.5.239","1.8.5",-16.44893761,-71.51218042,0,"2007-06-13",1,0.0733132730325664,0.138665312393512,32,0,40,4,"gray"
"1188",1188,"1.8.5.230","1.8.5",-16.44919845,-71.51233329,0,"2007-06-07",1,0.0715432937421928,0.13333618808709,28,0,40,5,"gray"
"1138",1138,"1.8.5.241","1.8.5",-16.44908018,-71.51208739,0,"2007-06-13",1,0.0696818418596604,0.130054986016755,32,0,40,6,"gray"
"314",314,"1.8.9.52","1.8.9",-16.45050559,-71.516126,0,NA,0,0.126644277079416,0.188049427323531,10,1,41,1,"blue"
"604",604,"1.8.8.158","1.8.8",-16.45002167,-71.51578586,0,"2007-05-17",1,0.0768048562648772,0.145883013539487,20,0,41,2,"gray"
"236",236,"1.8.9.53","1.8.9",-16.45043985,-71.51617235,0,"2007-04-11",1,0.0765194097365294,0.13954027321846,4,0,41,3,"gray"
"211",211,"1.8.9.34","1.8.9",-16.45025438,-71.51602831,0,"2007-04-10",1,0.0753884908178025,0.140399859434948,3,0,41,4,"gray"
"603",603,"1.8.8.157","1.8.8",-16.45011637,-71.51575173,0,"2007-05-17",1,0.0736509982074014,0.140195896753293,20,0,41,5,"gray"
"231",231,"1.8.9.35","1.8.9",-16.45032554,-71.51597985,0,"2007-04-11",1,0.0719291691286288,0.135583635172284,4,0,41,6,"gray"
"235",235,"1.8.9.51","1.8.9",-16.45056901,-71.51607332,0,"2007-04-16",1,0.0715536689266323,0.133611170371276,7,0,41,7,"gray"
"212",212,"1.8.9.50","1.8.9",-16.45063985,-71.51601688,0,"2007-04-11",1,0.0705394051287982,0.133215116398685,4,0,41,8,"gray"
"261",261,"1.8.9.38","1.8.9",-16.45055646,-71.51583419,0,"2007-04-12",1,0.0704624818859826,0.135886882885122,5,0,41,9,"gray"
"259",259,"1.8.9.36","1.8.9",-16.45040039,-71.51592743,0,"2018-11-06",1,0.069101115867981,0.131438045897552,60,0,41,10,"gray"
"601",601,"1.8.8.154","1.8.8",-16.45034058,-71.51560965,0,"2007-05-17",1,0.0685823285063016,0.131383315435219,20,0,41,11,"gray"
"602",602,"1.8.8.155","1.8.8",-16.45026483,-71.515666,0,"2007-05-17",1,0.0685186650005009,0.130833599296109,20,0,41,12,"gray"
"649",649,"1.8.8.156","1.8.8",-16.45018994,-71.51570779,0,"2007-05-17",1,0.0672150354130196,0.127734648467075,20,0,41,13,"gray"
"600",600,"1.8.8.153","1.8.8",-16.45040734,-71.51555792,0,"2007-05-21",1,0.0666353507010193,0.127581007550363,22,0,41,14,"gray"
"260",260,"1.8.9.37","1.8.9",-16.45046516,-71.51588725,0,"2007-04-10",1,0.0662009494179987,0.126418440990162,3,0,41,15,"gray"
"875",875,"1.8.5.369","1.8.5",-16.44990725,-71.51483275,0,NA,0,0.126467559288675,0.193509239584949,37,1,42,1,"blue"
"871",871,"1.8.5.355","1.8.5",-16.44985722,-71.51465199,0,"2007-06-05",2,0.0859853058615493,0.153673814593975,26,0,42,2,"gray"
"872",872,"1.8.5.356","1.8.5",-16.44977861,-71.51463557,0,"2007-06-05",2,0.082676109864636,0.147530470681587,26,0,42,3,"gray"
"946",946,"1.8.5.354","1.8.5",-16.44995689,-71.51464755,0,"2007-06-05",1,0.08124971558118,0.146725305635846,26,0,42,4,"gray"
"873",873,"1.8.5.357","1.8.5",-16.44970074,-71.51460508,0,"2007-06-05",2,0.0789736766985866,0.141947852100148,26,0,42,5,"gray"
"949",949,"1.8.5.363","1.8.5",-16.44977461,-71.51480688,0,"2007-06-07",1,0.0767433996301402,0.146029711292154,28,0,42,6,"gray"
"947",947,"1.8.5.358","1.8.5",-16.44961797,-71.51460682,0,"2007-06-05",1,0.075473596729458,0.138288293019462,26,0,42,7,"gray"
"997",997,"1.8.5.359","1.8.5",-16.44963657,-71.51450218,0,"2018-11-16",1,0.0719380458159823,0.131809900188794,67,0,42,8,"gray"
"950",950,"1.8.5.364","1.8.5",-16.44972293,-71.51506052,0,"2007-06-05",1,0.071527653646842,0.138040463972811,26,0,42,9,"gray"
